#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1968.55    0.064689    0.001000    0.158013    0.001000  -6.6081220   0.0001000    0.049480    0.002514    0.004565    0.001000
   1968.60    0.050989    0.001000    0.147425    0.001000  -6.6455045   0.0001000    0.047975    0.002514    0.004475    0.001000
   1968.65    0.029334    0.001000    0.140401    0.001000  -6.6874789   0.0001000    0.046688    0.002514    0.004644    0.001000
   1968.70    0.007750    0.001000    0.130759    0.001000  -6.7292991   0.0001000    0.045599    0.002514    0.004731    0.001000
   1968.75   -0.012445    0.001000    0.117203    0.001000  -6.7760935   0.0001000    0.047493    0.002514    0.004990    0.001000
   1968.80   -0.041873    0.001000    0.111360    0.001000  -6.8234923   0.0001000    0.049190    0.002514    0.005764    0.001000
   1968.85   -0.085781    0.001000    0.124946    0.001000  -6.8739315   0.0001000    0.050952    0.002514    0.006209    0.001000
   1968.90   -0.124714    0.001000    0.152247    0.001000  -6.9246283   0.0001000    0.052497    0.002514    0.006868    0.001000
   1968.95   -0.136790    0.001000    0.183387    0.001000  -6.9725877   0.0001000    0.055147    0.002514    0.007773    0.001000
   1969.00   -0.130193    0.001000    0.213621    0.001000  -7.0187875   0.0001000    0.054100    0.002514    0.007962    0.001000
   1969.05   -0.117758    0.001000    0.244222    0.001000  -7.0631862   0.0001000    0.054788    0.002514    0.007819    0.001000
   1969.10   -0.106536    0.001000    0.278661    0.001000  -7.1103141   0.0001000    0.055222    0.002514    0.007482    0.001000
   1969.15   -0.096190    0.001000    0.314046    0.001000  -7.1629719   0.0001000    0.054334    0.002514    0.006292    0.001000
   1969.20   -0.075255    0.001000    0.337314    0.001000  -7.2186220   0.0001000    0.056403    0.002514    0.005108    0.001000
   1969.25   -0.038962    0.001000    0.348650    0.001000  -7.2775595   0.0001000    0.057096    0.002514    0.004714    0.001000
   1969.30    0.003889    0.001000    0.355222    0.001000  -7.3358657   0.0001000    0.057465    0.002514    0.003732    0.001000
   1969.35    0.048456    0.001000    0.349971    0.001000  -7.3894523   0.0001000    0.057665    0.002514    0.003196    0.001000
   1969.40    0.089184    0.001000    0.326187    0.001000  -7.4395112   0.0001000    0.057098    0.002514    0.003484    0.001000
   1969.45    0.119162    0.001000    0.294901    0.001000  -7.4872897   0.0001000    0.054203    0.002514    0.003301    0.001000
   1969.50    0.136279    0.001000    0.262703    0.001000  -7.5237543   0.0001000    0.051935    0.002514    0.003812    0.001000
   1969.55    0.141416    0.001000    0.227223    0.001000  -7.5609962   0.0001000    0.048804    0.002514    0.004161    0.001000
   1969.60    0.136062    0.001000    0.187523    0.001000  -7.5968213   0.0001000    0.045652    0.002514    0.003457    0.001000
   1969.65    0.121841    0.001000    0.149416    0.001000  -7.6342592   0.0001000    0.045578    0.002514    0.003993    0.001000
   1969.70    0.096916    0.001000    0.118360    0.001000  -7.6818385   0.0001000    0.044748    0.002514    0.004354    0.001000
   1969.75    0.059911    0.001000    0.092740    0.001000  -7.7335448   0.0001000    0.044566    0.002514    0.004209    0.001000
   1969.80    0.020092    0.001000    0.072016    0.001000  -7.7872178   0.0001000    0.048119    0.002514    0.004743    0.001000
   1969.85   -0.016897    0.001000    0.063396    0.001000  -7.8402780   0.0001000    0.049503    0.002514    0.005881    0.001000
   1969.90   -0.061438    0.001000    0.066213    0.001000  -7.8927117   0.0001000    0.051184    0.002514    0.005911    0.001000
   1969.95   -0.115423    0.001000    0.081559    0.001000  -7.9463720   0.0001000    0.052366    0.002514    0.006921    0.001000
   1970.00   -0.167338    0.001000    0.119356    0.001000  -7.9962272   0.0001000    0.053890    0.002514    0.007519    0.001000
   1970.05   -0.200264    0.001000    0.172092    0.001000  -8.0502975   0.0001000    0.052598    0.002514    0.006622    0.001000
   1970.10   -0.201232    0.001000    0.226530    0.001000  -8.1034611   0.0001000    0.053127    0.002514    0.006220    0.001000
   1970.15   -0.179064    0.001000    0.281443    0.001000  -8.1597057   0.0001000    0.053634    0.002514    0.005613    0.001000
   1970.20   -0.157907    0.001000    0.329860    0.001000  -8.2157663   0.0001000    0.053579    0.002514    0.003832    0.001000
   1970.25   -0.134062    0.001000    0.365296    0.001000  -8.2758152   0.0001000    0.055412    0.002514    0.002815    0.001000
   1970.30   -0.093039    0.001000    0.386804    0.001000  -8.3360515   0.0001000    0.055553    0.002514    0.003306    0.001000
   1970.35   -0.041094    0.001000    0.398747    0.001000  -8.3918254   0.0001000    0.055411    0.002514    0.002144    0.001000
   1970.40    0.015098    0.001000    0.404083    0.001000  -8.4422400   0.0001000    0.054704    0.002514    0.002453    0.001000
   1970.45    0.074819    0.001000    0.396867    0.001000  -8.4880088   0.0001000    0.052714    0.002514    0.002863    0.001000
   1970.50    0.130338    0.001000    0.371122    0.001000  -8.5275372   0.0001000    0.049395    0.002514    0.002292    0.001000
   1970.55    0.172258    0.001000    0.326615    0.001000  -8.5649279   0.0001000    0.047210    0.002514    0.003041    0.001000
   1970.60    0.197528    0.001000    0.272935    0.001000  -8.5982494   0.0001000    0.044518    0.002514    0.003109    0.001000
   1970.65    0.206605    0.001000    0.217784    0.001000  -8.6347737   0.0001000    0.042481    0.002514    0.002435    0.001000
   1970.70    0.201837    0.001000    0.158062    0.001000  -8.6763345   0.0001000    0.043167    0.002514    0.003008    0.001000
   1970.75    0.179872    0.001000    0.097902    0.001000  -8.7235945   0.0001000    0.043701    0.002514    0.003739    0.001000
   1970.80    0.135239    0.001000    0.050410    0.001000  -8.7749766   0.0001000    0.044826    0.002514    0.003669    0.001000
   1970.85    0.074048    0.001000    0.024025    0.001000  -8.8319802   0.0001000    0.048123    0.002514    0.004257    0.001000
   1970.90    0.012435    0.001000    0.007001    0.001000  -8.8877966   0.0001000    0.049459    0.002514    0.005447    0.001000
   1970.95   -0.042783    0.001000   -0.000038    0.001000  -8.9385377   0.0001000    0.050902    0.002514    0.005446    0.001000
   1971.00   -0.093684    0.001000    0.017257    0.001000  -8.9863790   0.0001000    0.051474    0.002514    0.006085    0.001000
   1971.05   -0.143730    0.001000    0.057953    0.001000  -9.0366055   0.0001000    0.051966    0.002514    0.006066    0.001000
   1971.10   -0.191459    0.001000    0.110148    0.001000  -9.0833522   0.0001000    0.051250    0.002514    0.004923    0.001000
   1971.15   -0.227758    0.001000    0.166607    0.001000  -9.1280075   0.0001000    0.051927    0.002514    0.003964    0.001000
   1971.20   -0.239771    0.001000    0.228654    0.001000  -9.1803705   0.0001000    0.052870    0.002514    0.003205    0.001000
   1971.25   -0.226567    0.001000    0.293776    0.001000  -9.2397589   0.0001000    0.053439    0.002514    0.001373    0.001000
   1971.30   -0.205059    0.001000    0.347650    0.001000  -9.2971471   0.0001000    0.054445    0.002514    0.000700    0.001000
   1971.35   -0.177127    0.001000    0.390331    0.001000  -9.3547946   0.0001000    0.054200    0.002514    0.001200    0.001000
   1971.40   -0.126771    0.001000    0.430187    0.001000  -9.4127117   0.0001000    0.053640    0.002514    0.000755    0.001000
   1971.45   -0.052119    0.001000    0.458607    0.001000  -9.4626320   0.0001000    0.051293    0.002514    0.001303    0.001000
   1971.50    0.029557    0.001000    0.463451    0.001000  -9.5064579   0.0001000    0.048318    0.002514    0.001576    0.001000
   1971.55    0.102260    0.001000    0.442033    0.001000  -9.5504201   0.0001000    0.045002    0.002514    0.001283    0.001000
   1971.60    0.163319    0.001000    0.404842    0.001000  -9.5934803   0.0001000    0.042951    0.002514    0.001769    0.001000
   1971.65    0.209993    0.001000    0.359505    0.001000  -9.6391696   0.0001000    0.040994    0.002514    0.001850    0.001000
   1971.70    0.231583    0.001000    0.299863    0.001000  -9.6908216   0.0001000    0.040512    0.002514    0.001603    0.001000
   1971.75    0.228240    0.001000    0.228426    0.001000  -9.7457305   0.0001000    0.041710    0.002514    0.001995    0.001000
   1971.80    0.208981    0.001000    0.160901    0.001000  -9.8081350   0.0001000    0.043221    0.002514    0.002980    0.001000
   1971.85    0.180781    0.001000    0.107183    0.001000  -9.8732954   0.0001000    0.045110    0.002514    0.003440    0.001000
   1971.90    0.142890    0.001000    0.069290    0.001000  -9.9375619   0.0001000    0.047128    0.002514    0.003936    0.001000
   1971.95    0.091439    0.001000    0.039525    0.001000  -9.9940642   0.0001000    0.048241    0.002514    0.004707    0.001000
   1972.00    0.029581    0.001000    0.018474    0.001000 -10.0461986   0.0001000    0.049313    0.002514    0.004908    0.001000
   1972.05   -0.032541    0.001000    0.012100    0.001000 -10.1015970   0.0001000    0.049592    0.002514    0.004827    0.001000
   1972.10   -0.083954    0.001000    0.018269    0.001000 -10.1624971   0.0001000    0.049222    0.002514    0.004392    0.001000
   1972.15   -0.124780    0.001000    0.042862    0.001000 -10.2234889   0.0001000    0.049215    0.002514    0.002911    0.001000
   1972.20   -0.162969    0.001000    0.092695    0.001000 -10.2853115   0.0001000    0.050554    0.002514    0.001851    0.001000
   1972.25   -0.186223    0.001000    0.155099    0.001000 -10.3481794   0.0001000    0.051332    0.002514    0.000799    0.001000
   1972.30   -0.191423    0.001000    0.214715    0.001000 -10.4132933   0.0001000    0.051862    0.002514   -0.000492    0.001000
   1972.35   -0.179479    0.001000    0.264196    0.001000 -10.4760243   0.0001000    0.052472    0.002514   -0.000617    0.001000
   1972.40   -0.149790    0.001000    0.304227    0.001000 -10.5389110   0.0001000    0.050961    0.002514   -0.000427    0.001000
   1972.45   -0.104724    0.001000    0.340838    0.001000 -10.5934810   0.0001000    0.049555    0.002514   -0.000064    0.001000
   1972.50   -0.051512    0.001000    0.374349    0.001000 -10.6414488   0.0001000    0.046002    0.002514    0.000094    0.001000
   1972.55    0.005028    0.001000    0.398410    0.001000 -10.6862207   0.0001000    0.043079    0.002514    0.000461    0.001000
   1972.60    0.055644    0.001000    0.406957    0.001000 -10.7336236   0.0001000    0.040647    0.002514    0.000057    0.001000
   1972.65    0.090814    0.001000    0.397079    0.001000 -10.7798672   0.0001000    0.039407    0.002514    0.000515    0.001000
   1972.70    0.113773    0.001000    0.367139    0.001000 -10.8300372   0.0001000    0.038273    0.002514    0.000808    0.001000
   1972.75    0.134317    0.001000    0.326101    0.001000 -10.8890303   0.0001000    0.039530    0.002514    0.000924    0.001000
   1972.80    0.154595    0.001000    0.280710    0.001000 -10.9502173   0.0001000    0.041259    0.002514    0.001285    0.001000
   1972.85    0.162141    0.001000    0.237444    0.001000 -11.0076398   0.0001000    0.042831    0.002514    0.002213    0.001000
   1972.90    0.155241    0.001000    0.202104    0.001000 -11.0674826   0.0001000    0.044934    0.002514    0.002930    0.001000
   1972.95    0.142951    0.001000    0.165834    0.001000 -11.1285788   0.0001000    0.046508    0.002514    0.003438    0.001000
   1973.00    0.125456    0.001000    0.126105    0.001000 -11.1869550   0.0001000    0.047078    0.002514    0.003685    0.001000
   1973.05    0.096792    0.001000    0.096001    0.001000 -11.2459765   0.0001000    0.047487    0.002514    0.003565    0.001000
   1973.10    0.058604    0.001000    0.084824    0.001000 -11.3034240   0.0001000    0.047928    0.002514    0.003011    0.001000
   1973.15    0.021341    0.001000    0.086363    0.001000 -11.3656527   0.0001000    0.047055    0.002514    0.002154    0.001000
   1973.20   -0.017007    0.001000    0.093073    0.001000 -11.4261533   0.0001000    0.047820    0.002514    0.000245    0.001000
   1973.25   -0.054041    0.001000    0.109833    0.001000 -11.4932710   0.0001000    0.049465    0.002514   -0.000315    0.001000
   1973.30   -0.087470    0.001000    0.142349    0.001000 -11.5564898   0.0001000    0.049743    0.002514   -0.001438    0.001000
   1973.35   -0.110711    0.001000    0.176685    0.001000 -11.6180026   0.0001000    0.049746    0.002514   -0.001905    0.001000
   1973.40   -0.122793    0.001000    0.205670    0.001000 -11.6751510   0.0001000    0.049384    0.002514   -0.001710    0.001000
   1973.45   -0.120536    0.001000    0.234457    0.001000 -11.7285419   0.0001000    0.046310    0.002514   -0.001518    0.001000
   1973.50   -0.101495    0.001000    0.268000    0.001000 -11.7743911   0.0001000    0.044162    0.002514   -0.001124    0.001000
   1973.55   -0.074233    0.001000    0.301832    0.001000 -11.8182508   0.0001000    0.040389    0.002514   -0.001132    0.001000
   1973.60   -0.047079    0.001000    0.318872    0.001000 -11.8641045   0.0001000    0.038051    0.002514   -0.000801    0.001000
   1973.65   -0.018262    0.001000    0.323489    0.001000 -11.9110802   0.0001000    0.036698    0.002514   -0.001298    0.001000
   1973.70    0.013432    0.001000    0.329065    0.001000 -11.9619223   0.0001000    0.036259    0.002514   -0.000630    0.001000
   1973.75    0.044874    0.001000    0.327924    0.001000 -12.0158200   0.0001000    0.036250    0.002514   -0.000205    0.001000
   1973.80    0.068637    0.001000    0.311822    0.001000 -12.0725384   0.0001000    0.038670    0.002514    0.000172    0.001000
   1973.85    0.083130    0.001000    0.291755    0.001000 -12.1320062   0.0001000    0.040307    0.002514    0.000677    0.001000
   1973.90    0.094208    0.001000    0.276188    0.001000 -12.1937060   0.0001000    0.041697    0.002514    0.001703    0.001000
   1973.95    0.107415    0.001000    0.258536    0.001000 -12.2489718   0.0001000    0.043431    0.002514    0.002280    0.001000
   1974.00    0.113571    0.001000    0.230639    0.001000 -12.3007597   0.0001000    0.044089    0.002514    0.002810    0.001000
